# Residuals    
# Time         	p              	sigmaxx        	sigmaxy        	sigmayy        	sigmazz        
10.37          	1.78704130e-01	1.73771700e-04	3.25345420e-04	1.88892300e-04	0.00000000e+00
10.375         	3.69404380e-01	1.74266960e-04	3.25748510e-04	1.63133270e-04	0.00000000e+00
10.38          	1.12462440e-01	1.74759150e-04	3.26145910e-04	1.76381690e-04	0.00000000e+00
10.385         	1.58824910e-01	1.75248200e-04	3.26537490e-04	1.75107020e-04	0.00000000e+00
10.39          	1.64149310e-01	1.75734160e-04	3.26923340e-04	2.04031590e-04	0.00000000e+00
10.395         	1.47265890e-01	1.76217040e-04	3.27303520e-04	2.03834180e-04	0.00000000e+00
10.4           	2.22493380e-01	1.76696800e-04	3.27677950e-04	1.52928310e-04	0.00000000e+00
10.405         	7.00358650e-02	1.77173430e-04	3.28046610e-04	1.49257440e-04	0.00000000e+00
10.41          	1.07376640e-01	1.77646960e-04	3.28409600e-04	2.00609390e-04	0.00000000e+00
10.415         	1.15217620e-01	1.78117410e-04	3.28766970e-04	1.43513360e-04	0.00000000e+00
10.42          	1.73271520e-01	1.78584730e-04	3.29118630e-04	1.61918310e-04	0.00000000e+00
10.425         	2.90652000e-01	1.79048940e-04	3.29464620e-04	1.31014740e-04	0.00000000e+00
10.43          	1.20085840e-01	1.79510000e-04	3.29804910e-04	1.30559470e-04	0.00000000e+00
10.435         	9.17185890e-02	1.79967970e-04	3.30139590e-04	1.11130050e-04	0.00000000e+00
10.44          	9.92585460e-02	1.80422860e-04	3.30468700e-04	9.87403470e-05	0.00000000e+00
10.445         	1.11747010e-01	1.80874580e-04	3.30792120e-04	1.50570080e-04	0.00000000e+00
10.45          	5.27110130e-02	1.81323210e-04	3.31109950e-04	1.28256070e-04	0.00000000e+00
10.455         	1.51193450e-01	1.81768740e-04	3.31422260e-04	6.82000320e-05	0.00000000e+00
10.46          	2.00200660e-01	1.82211150e-04	3.31728950e-04	1.80396010e-04	0.00000000e+00
10.465         	1.71791990e-01	1.82650430e-04	3.32030070e-04	1.26584800e-04	0.00000000e+00
10.47          	1.24999120e-01	1.83086560e-04	3.32325580e-04	9.96713130e-05	0.00000000e+00
10.475         	1.08374850e-01	1.83519610e-04	3.32615630e-04	8.14283870e-05	0.00000000e+00
10.48          	1.06452070e-01	1.83949510e-04	3.32900070e-04	1.31482770e-04	0.00000000e+00
10.485         	1.54319000e-01	1.84376330e-04	3.33179080e-04	1.12409480e-04	0.00000000e+00
10.49          	2.27467450e-01	1.84800010e-04	3.33452550e-04	1.54340070e-04	0.00000000e+00
10.495         	1.43255900e-01	1.85220540e-04	3.33720470e-04	1.00531260e-04	0.00000000e+00
10.5           	3.75376530e-01	1.85637990e-04	3.33982990e-04	2.16147500e-04	0.00000000e+00
10.505         	9.02408510e-02	1.86052310e-04	3.34240030e-04	8.98837210e-05	0.00000000e+00
10.51          	1.55356770e-01	1.86463510e-04	3.34491600e-04	1.19275140e-04	0.00000000e+00
10.515         	2.00845290e-01	1.86871580e-04	3.34737720e-04	1.61271470e-04	0.00000000e+00
10.52          	2.05694110e-01	1.87276530e-04	3.34978420e-04	1.48404210e-04	0.00000000e+00
10.525         	3.16881280e-01	1.87678330e-04	3.35213640e-04	1.80043430e-04	0.00000000e+00
10.53          	2.33552510e-01	1.88077050e-04	3.35443550e-04	1.23004110e-04	0.00000000e+00
10.535         	2.02034120e-01	1.88472640e-04	3.35668050e-04	1.06466630e-04	0.00000000e+00
10.54          	1.62618940e-01	1.88865080e-04	3.35887100e-04	1.32965010e-04	0.00000000e+00
10.545         	9.48769200e-02	1.89254410e-04	3.36100830e-04	2.02847450e-04	0.00000000e+00
10.55          	3.88213530e-01	1.89640660e-04	3.36309260e-04	1.86709540e-04	0.00000000e+00
10.555         	4.14322860e-01	1.90023760e-04	3.36512330e-04	1.82542040e-04	0.00000000e+00
10.56          	2.73932930e-01	1.90403720e-04	3.36710000e-04	1.78979870e-04	0.00000000e+00
10.565         	1.45175590e-01	1.90780570e-04	3.36902400e-04	1.59834400e-04	0.00000000e+00
10.57          	1.05194900e-01	1.91154340e-04	3.37089560e-04	2.32339790e-04	0.00000000e+00
10.575         	8.73015520e-02	1.91524970e-04	3.37271400e-04	2.53842770e-04	0.00000000e+00
10.58          	7.73378040e-02	1.91892450e-04	3.37447910e-04	1.50273240e-04	0.00000000e+00
10.585         	1.93080350e-01	1.92256860e-04	3.37619240e-04	2.35364190e-04	0.00000000e+00
10.59          	1.02245860e-01	1.92618110e-04	3.37785250e-04	1.90880000e-04	0.00000000e+00
10.595         	8.30797850e-02	1.92976280e-04	3.37946100e-04	1.69996780e-04	0.00000000e+00
10.6           	1.49985060e-01	1.93331300e-04	3.38101660e-04	1.86101990e-04	0.00000000e+00
10.605         	1.02809900e-01	1.93683220e-04	3.38252040e-04	2.06064510e-04	0.00000000e+00
10.61          	2.21196870e-01	1.94032060e-04	3.38397290e-04	1.58383930e-04	0.00000000e+00
10.615         	1.82797730e-01	1.94377760e-04	3.38537330e-04	9.94271530e-05	0.00000000e+00
10.62          	1.88273080e-01	1.94720330e-04	3.38672140e-04	1.88021730e-04	0.00000000e+00
10.625         	1.56869220e-01	1.95059790e-04	3.38801830e-04	1.81037630e-04	0.00000000e+00
10.63          	2.58448210e-01	1.95396190e-04	3.38926450e-04	1.57389950e-04	0.00000000e+00
10.635         	1.20520930e-01	1.95729430e-04	3.39045860e-04	8.37405450e-05	0.00000000e+00
10.64          	1.43801840e-01	1.96059600e-04	3.39160250e-04	7.69267040e-05	0.00000000e+00
10.645         	1.19414480e-01	1.96386620e-04	3.39269450e-04	8.93834340e-05	0.00000000e+00
10.65          	1.97062960e-01	1.96710560e-04	3.39373600e-04	1.16300600e-04	0.00000000e+00
10.655         	1.19907600e-01	1.97031420e-04	3.39472740e-04	1.35986450e-04	0.00000000e+00
10.66          	1.54920620e-01	1.97349140e-04	3.39566750e-04	8.63938950e-05	0.00000000e+00
10.665         	1.43992770e-01	1.97663800e-04	3.39655790e-04	1.75469820e-04	0.00000000e+00
10.67          	2.10647360e-01	1.97975310e-04	3.39739730e-04	1.59370660e-04	0.00000000e+00
10.675         	1.76937620e-01	1.98283740e-04	3.39818680e-04	1.23321660e-04	0.00000000e+00
10.68          	1.13835650e-01	1.98589110e-04	3.39892690e-04	6.57577510e-05	0.00000000e+00
10.685         	1.81359550e-01	1.98891370e-04	3.39961700e-04	1.76470860e-04	0.00000000e+00
10.69          	1.00179230e-01	1.99190500e-04	3.40025660e-04	9.25757530e-05	0.00000000e+00
10.695         	1.15349360e-01	1.99486580e-04	3.40084760e-04	1.13814510e-04	0.00000000e+00
10.7           	8.28850900e-02	1.99779560e-04	3.40138890e-04	1.48422590e-04	0.00000000e+00
10.705         	7.12595840e-02	2.00069430e-04	3.40188040e-04	1.33090820e-04	0.00000000e+00
10.71          	1.16997300e-01	2.00356220e-04	3.40232300e-04	1.16073000e-04	0.00000000e+00
10.715         	1.02421470e-01	2.00639960e-04	3.40271740e-04	1.09207980e-04	0.00000000e+00
10.72          	2.53229630e-01	2.00920580e-04	3.40306200e-04	8.26906990e-05	0.00000000e+00
10.725         	1.49316840e-01	2.01198130e-04	3.40335820e-04	1.53212890e-04	0.00000000e+00
10.73          	1.14070120e-01	2.01472610e-04	3.40360590e-04	1.31991060e-04	0.00000000e+00
10.735         	1.88423950e-01	2.01744010e-04	3.40380530e-04	1.64735460e-04	0.00000000e+00
10.74          	3.05105560e-01	2.02012340e-04	3.40395640e-04	1.80620330e-04	0.00000000e+00
10.745         	8.28562500e-02	2.02277600e-04	3.40405940e-04	2.42543850e-04	0.00000000e+00
10.75          	1.37695200e-01	2.02539820e-04	3.40411500e-04	2.18926870e-04	0.00000000e+00
10.755         	1.17543570e-01	2.02798920e-04	3.40412190e-04	2.26743170e-04	0.00000000e+00
10.76          	1.88139790e-01	2.03054970e-04	3.40408130e-04	1.46098080e-04	0.00000000e+00
10.765         	1.51462130e-01	2.03308000e-04	3.40399380e-04	2.52016640e-04	0.00000000e+00
10.77          	1.42524760e-01	2.03557920e-04	3.40385810e-04	2.21304680e-04	0.00000000e+00
10.775         	4.68151070e-01	2.03804790e-04	3.40367540e-04	1.72051580e-04	0.00000000e+00
10.78          	3.60937060e-01	2.04048640e-04	3.40344620e-04	1.97071680e-04	0.00000000e+00
10.785         	2.09455700e-01	2.04289400e-04	3.40316930e-04	1.19525550e-04	0.00000000e+00
10.79          	1.62718730e-01	2.04527110e-04	3.40284570e-04	1.48055380e-04	0.00000000e+00
10.795         	1.62521010e-01	2.04761820e-04	3.40247620e-04	9.56020940e-05	0.00000000e+00
10.8           	1.00998990e-01	2.04993430e-04	3.40205930e-04	1.10395120e-04	0.00000000e+00
10.805         	1.47903480e-01	2.05222050e-04	3.40159680e-04	1.96047550e-04	0.00000000e+00
10.81          	2.17753690e-01	2.05447580e-04	3.40108730e-04	1.48327240e-04	0.00000000e+00
10.815         	1.68886420e-01	2.05670090e-04	3.40053200e-04	2.47103180e-04	0.00000000e+00
10.82          	1.22194960e-01	2.05889570e-04	3.39993090e-04	1.56034340e-04	0.00000000e+00
10.825         	1.34502740e-01	2.06106020e-04	3.39928410e-04	1.20321830e-04	0.00000000e+00
10.83          	1.15593080e-01	2.06319480e-04	3.39859220e-04	1.35998660e-04	0.00000000e+00
10.835         	5.93494910e-02	2.06529870e-04	3.39785400e-04	1.57801190e-04	0.00000000e+00
10.84          	2.98399350e-01	2.06737240e-04	3.39707070e-04	1.96333480e-04	0.00000000e+00
10.845         	1.32155040e-01	2.06941610e-04	3.39624230e-04	1.54944290e-04	0.00000000e+00
10.85          	1.31294900e-01	2.07142960e-04	3.39536890e-04	1.85449570e-04	0.00000000e+00
10.855         	8.95130660e-02	2.07341290e-04	3.39445070e-04	1.39112520e-04	0.00000000e+00
10.86          	1.34038360e-01	2.07536660e-04	3.39348840e-04	1.53706410e-04	0.00000000e+00
10.865         	4.37045950e-01	2.07728990e-04	3.39248110e-04	1.26855050e-04	0.00000000e+00
10.87          	1.75957510e-01	2.07918320e-04	3.39142930e-04	1.38640780e-04	0.00000000e+00
10.875         	1.50601600e-01	2.08104650e-04	3.39033320e-04	1.62534620e-04	0.00000000e+00
10.88          	1.81504990e-01	2.08287950e-04	3.38919240e-04	1.97022220e-04	0.00000000e+00
10.885         	9.85747300e-02	2.08468280e-04	3.38800800e-04	1.81310290e-04	0.00000000e+00
10.89          	1.85232720e-01	2.08645660e-04	3.38678050e-04	1.64178730e-04	0.00000000e+00
10.895         	8.29317750e-02	2.08820040e-04	3.38550900e-04	2.35626800e-04	0.00000000e+00
10.9           	4.47571220e-01	2.08991400e-04	3.38419340e-04	1.40500510e-04	0.00000000e+00
10.905         	8.00329210e-02	2.09159830e-04	3.38283530e-04	2.01198950e-04	0.00000000e+00
10.91          	1.38503470e-01	2.09325270e-04	3.38143370e-04	1.96337310e-04	0.00000000e+00
10.915         	4.02523680e-01	2.09487710e-04	3.37998850e-04	1.55004170e-04	0.00000000e+00
10.92          	1.75820070e-01	2.09647230e-04	3.37850120e-04	1.01767840e-04	0.00000000e+00
10.925         	1.36316090e-01	2.09803780e-04	3.37697100e-04	1.67768390e-04	0.00000000e+00
10.93          	6.46391740e-02	2.09957330e-04	3.37539750e-04	1.38914140e-04	0.00000000e+00
10.935         	1.25064080e-01	2.10107940e-04	3.37378200e-04	9.96274340e-05	0.00000000e+00
10.94          	2.02207950e-01	2.10255650e-04	3.37212480e-04	1.13800480e-04	0.00000000e+00
10.945         	9.64680090e-02	2.10400380e-04	3.37042510e-04	2.36520580e-04	0.00000000e+00
10.95          	9.29466040e-02	2.10542140e-04	3.36868280e-04	2.27266990e-04	0.00000000e+00
10.955         	1.67697870e-01	2.10680980e-04	3.36689910e-04	1.25749280e-04	0.00000000e+00
10.96          	1.41807030e-01	2.10816920e-04	3.36507430e-04	8.56287820e-05	0.00000000e+00
10.965         	8.87590440e-02	2.10949880e-04	3.36320710e-04	7.39699880e-05	0.00000000e+00
10.97          	4.37296960e-01	2.11079960e-04	3.36129930e-04	1.04936100e-04	0.00000000e+00
10.975         	4.19776470e-01	2.11207100e-04	3.35935000e-04	1.49324010e-04	0.00000000e+00
10.98          	3.11544100e-01	2.11331310e-04	3.35735960e-04	9.83665600e-05	0.00000000e+00
10.985         	8.65357970e-02	2.11452590e-04	3.35532770e-04	9.95011790e-05	0.00000000e+00
10.99          	1.76213740e-01	2.11571000e-04	3.35325600e-04	1.55044960e-04	0.00000000e+00
10.995         	2.59142920e-01	2.11686490e-04	3.35114340e-04	1.22977710e-04	0.00000000e+00
11             	3.30241680e-01	2.11799080e-04	3.34899020e-04	1.02422810e-04	0.00000000e+00
11.005         	1.49054580e-01	2.11908770e-04	3.34679680e-04	1.18419630e-04	0.00000000e+00
11.01          	2.29343980e-01	2.12015570e-04	3.34456320e-04	8.16484680e-05	0.00000000e+00
11.015         	1.57702260e-01	2.12119480e-04	3.34228960e-04	9.36926720e-05	0.00000000e+00
11.02          	1.75493310e-01	2.12220480e-04	3.33997560e-04	1.13266500e-04	0.00000000e+00
11.025         	1.76363140e-01	2.12318620e-04	3.33762230e-04	9.40488850e-05	0.00000000e+00
11.03          	1.27171120e-01	2.12413900e-04	3.33522960e-04	8.26168330e-05	0.00000000e+00
11.035         	2.56539170e-01	2.12506300e-04	3.33279760e-04	9.29619840e-05	0.00000000e+00
11.04          	1.59089070e-01	2.12595850e-04	3.33032630e-04	1.02257370e-04	0.00000000e+00
11.045         	8.76040390e-02	2.12682530e-04	3.32781600e-04	1.16217670e-04	0.00000000e+00
11.05          	1.23780320e-01	2.12766390e-04	3.32526740e-04	1.21459040e-04	0.00000000e+00
11.055         	1.67117210e-01	2.12847350e-04	3.32267910e-04	8.62719110e-05	0.00000000e+00
11.06          	2.54843040e-01	2.12925480e-04	3.32005240e-04	8.41427170e-05	0.00000000e+00
11.065         	1.11553260e-01	2.13000810e-04	3.31738780e-04	2.10627380e-04	0.00000000e+00
11.07          	1.68728020e-01	2.13073250e-04	3.31468420e-04	1.11918610e-04	0.00000000e+00
11.075         	1.33436330e-01	2.13142900e-04	3.31194310e-04	8.78812860e-05	0.00000000e+00
11.08          	1.51566670e-01	2.13209690e-04	3.30916330e-04	1.09560550e-04	0.00000000e+00
11.085         	2.86835250e-01	2.13273700e-04	3.30634640e-04	7.72730050e-05	0.00000000e+00
11.09          	1.45125880e-01	2.13334840e-04	3.30349100e-04	9.87423300e-05	0.00000000e+00
11.095         	1.41520210e-01	2.13393190e-04	3.30059840e-04	1.07312350e-04	0.00000000e+00
11.1           	5.93928960e-02	2.13448780e-04	3.29766910e-04	1.09708040e-04	0.00000000e+00
11.105         	9.43081170e-02	2.13501510e-04	3.29470160e-04	1.13897470e-04	0.00000000e+00
11.11          	4.23394330e-01	2.13551470e-04	3.29169740e-04	7.46020930e-05	0.00000000e+00
11.115         	1.35721190e-01	2.13598640e-04	3.28865630e-04	8.82536070e-05	0.00000000e+00
11.12          	2.00179430e-01	2.13643030e-04	3.28557850e-04	8.69300860e-05	0.00000000e+00
11.125         	2.87538800e-01	2.13684640e-04	3.28246410e-04	9.90640850e-05	0.00000000e+00
11.13          	1.93503680e-01	2.13723510e-04	3.27931370e-04	1.02221360e-04	0.00000000e+00
11.135         	1.08587960e-01	2.13759550e-04	3.27612620e-04	1.48057440e-04	0.00000000e+00
11.14          	2.17941550e-01	2.13792850e-04	3.27290290e-04	1.02726290e-04	0.00000000e+00
11.145         	1.11793560e-01	2.13823430e-04	3.26964410e-04	1.30291380e-04	0.00000000e+00
11.15          	3.62668140e-01	2.13851210e-04	3.26634860e-04	7.20024510e-05	0.00000000e+00
11.155         	7.82151040e-02	2.13876250e-04	3.26301770e-04	7.62635690e-05	0.00000000e+00
11.16          	1.61320940e-01	2.13898560e-04	3.25965140e-04	1.26636950e-04	0.00000000e+00
11.165         	1.33420990e-01	2.13918140e-04	3.25624970e-04	1.78971970e-04	0.00000000e+00
11.17          	1.70148090e-01	2.13934980e-04	3.25281280e-04	1.47762000e-04	0.00000000e+00
11.175         	1.09353790e-01	2.13949110e-04	3.24934090e-04	8.34926450e-05	0.00000000e+00
11.18          	4.62667160e-02	2.13960510e-04	3.24583400e-04	1.08581270e-04	0.00000000e+00
11.185         	1.17734500e-01	2.13969240e-04	3.24229290e-04	1.34516050e-04	0.00000000e+00
11.19          	1.35668080e-01	2.13975230e-04	3.23871690e-04	1.18845850e-04	0.00000000e+00
11.195         	1.21786420e-01	2.13978520e-04	3.23510630e-04	1.49929930e-04	0.00000000e+00
11.2           	1.60001930e-01	2.13979120e-04	3.23146130e-04	1.34317550e-04	0.00000000e+00
11.205         	1.31121430e-01	2.13977020e-04	3.22778220e-04	1.08587660e-04	0.00000000e+00
11.21          	1.58258670e-01	2.13972210e-04	3.22406860e-04	9.84569830e-05	0.00000000e+00
11.215         	4.57318960e-01	2.13964740e-04	3.22032150e-04	6.90405030e-05	0.00000000e+00
11.22          	1.17226160e-01	2.13954630e-04	3.21654140e-04	1.26724960e-04	0.00000000e+00
11.225         	1.16312390e-01	2.13941820e-04	3.21272690e-04	1.19566640e-04	0.00000000e+00
11.23          	1.66301720e-01	2.13926380e-04	3.20887980e-04	1.08898270e-04	0.00000000e+00
11.235         	9.48877890e-02	2.13908280e-04	3.20499920e-04	9.08749000e-05	0.00000000e+00
11.24          	1.62259650e-01	2.13887500e-04	3.20108490e-04	1.41519490e-04	0.00000000e+00
11.245         	1.45573410e-01	2.13864090e-04	3.19713810e-04	6.90450220e-05	0.00000000e+00
11.25          	2.53390660e-01	2.13838050e-04	3.19315850e-04	8.34142050e-05	0.00000000e+00
11.255         	1.09212520e-01	2.13809390e-04	3.18914640e-04	1.20607730e-04	0.00000000e+00
11.26          	9.78204140e-02	2.13778110e-04	3.18510190e-04	1.88476060e-04	0.00000000e+00
11.265         	1.73584980e-01	2.13744200e-04	3.18102500e-04	1.04089510e-04	0.00000000e+00
11.27          	1.79614140e-01	2.13707720e-04	3.17691650e-04	9.77942360e-05	0.00000000e+00
11.275         	2.42448440e-01	2.13668590e-04	3.17277520e-04	8.27793980e-05	0.00000000e+00
11.28          	1.65068590e-01	2.13626900e-04	3.16860270e-04	7.94577640e-05	0.00000000e+00
11.285         	3.08201290e-01	2.13582570e-04	3.16439780e-04	7.36434740e-05	0.00000000e+00
11.29          	7.67339800e-02	2.13535700e-04	3.16016210e-04	1.35335790e-04	0.00000000e+00
11.295         	2.66214550e-01	2.13486240e-04	3.15589470e-04	7.26660270e-05	0.00000000e+00
11.3           	9.84042970e-02	2.13434160e-04	3.15159550e-04	1.05911890e-04	0.00000000e+00
11.305         	1.33627750e-01	2.13379550e-04	3.14726550e-04	1.05539620e-04	0.00000000e+00
11.31          	2.47206870e-01	2.13322370e-04	3.14290470e-04	6.62106690e-05	0.00000000e+00
11.315         	4.18589390e-01	2.13262650e-04	3.13851320e-04	1.33202270e-04	0.00000000e+00
11.32          	1.15360180e-01	2.13200410e-04	3.13409150e-04	1.19057080e-04	0.00000000e+00
11.325         	4.22591610e-01	2.13135580e-04	3.12963850e-04	8.98398850e-05	0.00000000e+00
11.33          	1.58883220e-01	2.13068230e-04	3.12515540e-04	7.86217460e-05	0.00000000e+00
11.335         	1.76535210e-01	2.12998390e-04	3.12064270e-04	9.60733730e-05	0.00000000e+00
11.34          	1.93643880e-01	2.12926010e-04	3.11609960e-04	1.46230790e-04	0.00000000e+00
11.345         	2.01760130e-01	2.12851110e-04	3.11152660e-04	2.16700760e-04	0.00000000e+00
11.35          	1.27904080e-01	2.12773700e-04	3.10692380e-04	1.28196890e-04	0.00000000e+00
11.355         	9.39688070e-02	2.12693780e-04	3.10229140e-04	1.33918800e-04	0.00000000e+00
11.36          	2.07029640e-01	2.12611340e-04	3.09762910e-04	1.95228690e-04	0.00000000e+00
11.365         	3.72567340e-01	2.12526470e-04	3.09293830e-04	2.09131430e-04	0.00000000e+00
11.37          	1.85889120e-01	2.12439070e-04	3.08821770e-04	1.89802380e-04	0.00000000e+00
11.375         	7.54574690e-02	2.12349250e-04	3.08346880e-04	1.86993480e-04	0.00000000e+00
11.38          	3.30201540e-01	2.12256940e-04	3.07869090e-04	1.28066900e-04	0.00000000e+00
11.385         	1.02253660e-01	2.12162140e-04	3.07388380e-04	1.18077900e-04	0.00000000e+00
11.39          	9.22864620e-02	2.12064930e-04	3.06904890e-04	1.11003880e-04	0.00000000e+00
11.395         	1.55692690e-01	2.11965270e-04	3.06418540e-04	1.20351270e-04	0.00000000e+00
11.4           	1.57643480e-01	2.11863160e-04	3.05929360e-04	1.92402230e-04	0.00000000e+00
11.405         	1.54772140e-01	2.11758610e-04	3.05437360e-04	1.45356990e-04	0.00000000e+00
11.41          	2.15644140e-01	2.11651640e-04	3.04942580e-04	2.13934830e-04	0.00000000e+00
11.415         	1.00183240e-01	2.11542220e-04	3.04444970e-04	1.53165030e-04	0.00000000e+00
11.42          	1.34277450e-01	2.11430440e-04	3.03944670e-04	1.85039280e-04	0.00000000e+00
11.425         	2.23691410e-01	2.11316240e-04	3.03441610e-04	2.18684780e-04	0.00000000e+00
11.43          	2.06509390e-01	2.11199610e-04	3.02935750e-04	2.19023580e-04	0.00000000e+00
11.435         	9.26350860e-02	2.11080600e-04	3.02427210e-04	1.94838150e-04	0.00000000e+00
11.44          	3.63717560e-01	2.10959250e-04	3.01916020e-04	2.10826070e-04	0.00000000e+00
11.445         	1.27884470e-01	2.10835510e-04	3.01402110e-04	2.18281040e-04	0.00000000e+00
